image,label,original_image
img_01197.jpg,Tomato___healthy,3e03aa27-3c0c-447c-87da-c3375ef47ead___RS_HL 9899_new30degFlipLR.JPG
img_01198.jpg,Tomato___Bacterial_spot,4436edf6-8c6d-4cc5-b973-1f0afd218e86___GCREC_Bact.Sp 6271.JPG
img_01199.jpg,Tomato___healthy,fb4ce6df-613b-4d52-8e11-28dfa448a5e1___GH_HL Leaf 483.JPG
img_01200.jpg,Tomato___Bacterial_spot,7f0a444d-f5ca-4378-a06d-fa94469f2ae1___GCREC_Bact.Sp 3686.JPG
img_01201.jpg,Tomato___Leaf_Mold,6cda92fc-5b8b-47b5-803a-ed31c7a9106a___Crnl_L.Mold 8728.JPG
img_01202.jpg,Tomato___Early_blight,583a02eb-f2f2-4a62-8455-f77e08fc19c4___RS_Erly.B 8266_flipTB.JPG
img_01203.jpg,Tomato___Late_blight,bff5e162-e242-484d-ac72-96c0da9a39f7___RS_Late.B 6284.JPG
img_01204.jpg,Tomato___healthy,647d15d1-5520-458d-92a4-bd647bbccb90___RS_HL 9934.JPG
img_01205.jpg,Tomato___Bacterial_spot,85079132-5a03-4f38-a5be-46af26d521f5___GCREC_Bact.Sp 3772.JPG
img_01206.jpg,Tomato___Late_blight,08f6ed0a-4cd0-4bd3-8983-469002cad2d9___GHLB2 Leaf 9078.JPG
img_01207.jpg,Tomato___Leaf_Mold,53a46a74-0eb9-43e4-9480-1540475cf419___Crnl_L.Mold 8892_180deg.JPG
img_01208.jpg,Tomato___Leaf_Mold,d9c37e93-e99b-4a09-a040-a5d19d75feb9___Crnl_L.Mold 6733_180deg.JPG
img_01209.jpg,Tomato___healthy,3d16ce8b-81ef-4be2-aec6-d1deab7282b4___RS_HL 0089_flipTB.JPG
img_01210.jpg,Tomato___Leaf_Mold,bfa39ac2-512e-4699-b8e1-7baabffb0b97___Crnl_L.Mold 8771.JPG
img_01211.jpg,Tomato___Late_blight,e114b022-a00f-4055-9ff0-ae67c6722607___RS_Late.B 5024.JPG
img_01212.jpg,Tomato___Early_blight,efd88799-7fbc-4638-b66b-4e49c7bf7b9f___RS_Erly.B 9390_180deg.JPG
img_01213.jpg,Tomato___Late_blight,72138adb-455c-4ddf-939e-00811e3fb6dd___GHLB2 Leaf 8750.JPG
img_01214.jpg,Tomato___Bacterial_spot,b8682577-be6c-42a9-9d02-48300363e796___GCREC_Bact.Sp 3498.JPG
img_01215.jpg,Tomato___Leaf_Mold,e379328a-4265-470a-978d-5020f59f4c1f___Crnl_L.Mold 6833.JPG
img_01216.jpg,Tomato___healthy,2b1cbc53-a62b-4daf-b233-8fc1d8d8c099___RS_HL 0296_180deg.JPG
img_01217.jpg,Tomato___Leaf_Mold,c0bd50dd-bd61-4b2c-a7f2-84c1730ecfc5___Crnl_L.Mold 6984_flipTB.JPG
img_01218.jpg,Tomato___healthy,190a6af7-d7b1-4265-b05b-c126a7962c93___GH_HL Leaf 408.JPG
img_01219.jpg,Tomato___Leaf_Mold,56779b93-da91-4f00-b562-ed5114e6d378___Crnl_L.Mold 6635.JPG
img_01220.jpg,Tomato___Leaf_Mold,546f348a-359a-4cff-8cdd-c87ecb1cec95___Crnl_L.Mold 6873_180deg.JPG
img_01221.jpg,Tomato___Leaf_Mold,da83c654-4106-45be-b410-28ae89d93e22___Crnl_L.Mold 7054_flipTB.JPG
img_01222.jpg,Tomato___Bacterial_spot,ccf403ce-5219-4735-a7c3-709d3fc6590b___GCREC_Bact.Sp 3301.JPG
img_01223.jpg,Tomato___healthy,883b7c13-7aef-4ae9-bd70-065a16226e9d___GH_HL Leaf 170.1.JPG
img_01224.jpg,Tomato___Bacterial_spot,841cd513-3d3b-4ba5-ba29-1b7bf5220f9c___GCREC_Bact.Sp 3595.JPG
img_01225.jpg,Tomato___healthy,691682b4-7c83-4cb9-a0d6-e1fbdcc4fea3___RS_HL 0232.JPG
img_01226.jpg,Tomato___Leaf_Mold,f75e6248-4f29-42d7-877f-14f3024a7fd7___Crnl_L.Mold 6896_180deg.JPG
img_01227.jpg,Tomato___Early_blight,d032b2d0-3c5b-4f1d-9532-4fd09cbd5482___RS_Erly.B 7689_flipTB.JPG
img_01228.jpg,Tomato___Bacterial_spot,25202a28-6a47-4ae0-aa2c-9907eb1be14d___GCREC_Bact.Sp 3681.JPG
img_01229.jpg,Tomato___healthy,27ed6a35-3fb7-4d57-9cb4-b368c1f4f6eb___RS_HL 9665.JPG
img_01230.jpg,Tomato___Leaf_Mold,774d3b86-63a3-46a7-9355-9aa512d70e19___Crnl_L.Mold 8914.JPG
img_01231.jpg,Tomato___Early_blight,618b7af9-69ff-4a97-a738-984fec04f25b___RS_Erly.B 7527_180deg.JPG
img_01232.jpg,Tomato___Bacterial_spot,8f8a9761-5871-48ab-a620-723d0e2312f6___GCREC_Bact.Sp 5596.JPG
img_01233.jpg,Tomato___Leaf_Mold,fb88e8e4-f380-4d43-a70e-0e64db8d1b64___Crnl_L.Mold 6798.JPG
img_01234.jpg,Tomato___Leaf_Mold,452bc068-6862-4715-a724-a4057d4155ee___Crnl_L.Mold 6866_flipTB.JPG
img_01235.jpg,Tomato___healthy,fad75ca9-7035-4045-b3d3-475b558d49ba___RS_HL 0010.JPG
img_01236.jpg,Tomato___Early_blight,a6041f09-68f2-4865-ad78-81018617d2c4___RS_Erly.B 6450.JPG
img_01237.jpg,Tomato___Late_blight,4c42cb8f-e57f-48a5-bff2-8a8629d7505b___RS_Late.B 6869_flipLR.JPG
img_01238.jpg,Tomato___Early_blight,ad302c48-1f27-43d8-b004-4ca61dfa61c1___RS_Erly.B 7566_flipTB.JPG
img_01239.jpg,Tomato___Leaf_Mold,f20ed4bc-ca80-440c-b254-95d0a1953da8___Crnl_L.Mold 8792.JPG
img_01240.jpg,Tomato___Late_blight,712f0702-863c-487b-99b7-8e0c5284b91e___RS_Late.B 6363.JPG
img_01241.jpg,Tomato___Leaf_Mold,29059c14-7b1c-4e06-8c40-2fc73f28ffe6___Crnl_L.Mold 6927.JPG
img_01242.jpg,Tomato___Bacterial_spot,ea5724f3-d1ff-4a32-b679-b08bdfc9b997___GCREC_Bact.Sp 3662.JPG
img_01243.jpg,Tomato___Leaf_Mold,f6c43250-2d85-42fb-85e6-57699cbb9350___Crnl_L.Mold 6765.JPG
img_01244.jpg,Tomato___Bacterial_spot,c0f90bbb-d9ac-4ed6-9e3c-296c17ce42a2___GCREC_Bact.Sp 3808.JPG
img_01245.jpg,Tomato___Leaf_Mold,20bfb40a-3fac-43d0-8864-feb28b97b9cd___Crnl_L.Mold 6849.JPG
img_01246.jpg,Tomato___Early_blight,8387d34a-777f-457f-82ed-24856d75f0cc___RS_Erly.B 6394_flipTB.JPG
img_01247.jpg,Tomato___Late_blight,cd68ccb3-8745-4307-a7d0-15c6f4aa26f9___GHLB2 Leaf 8891.JPG
img_01248.jpg,Tomato___Early_blight,a8cade96-090a-4dcd-bc79-d13a4046370d___RS_Erly.B 7721.JPG
img_01249.jpg,Tomato___Late_blight,ee26dd7d-3a4e-44c1-af1a-34dfdaa3d585___GHLB_PS Leaf 1.2 Day 7.jpg
img_01250.jpg,Tomato___Leaf_Mold,f588d442-8eb5-439a-9c1a-cad5722ecc28___Crnl_L.Mold 7133_flipTB.JPG
img_01251.jpg,Tomato___Early_blight,e11ee1f8-8de2-4d9c-a0c1-86bc42350fd9___RS_Erly.B 9472_180deg.JPG
img_01252.jpg,Tomato___Late_blight,b636dc09-ae98-4907-bc0e-3f1e8c444b50___GHLB2 Leaf 9115.JPG
img_01253.jpg,Tomato___Late_blight,0220afd9-d40e-4b72-8405-78b417c7b8af___GHLB2 Leaf 8987.JPG
img_01254.jpg,Tomato___healthy,1a308834-fdd7-4121-ae03-5736d8d52e26___RS_HL 9689_new30degFlipLR.JPG
img_01255.jpg,Tomato___healthy,3e2fa71c-73a6-48f5-9175-4d43a078115a___RS_HL 0159_newPixel25.JPG
img_01256.jpg,Tomato___healthy,e25bc3a8-dd00-4c02-9f4e-81e6cf682729___RS_HL 0101.JPG
img_01257.jpg,Tomato___healthy,003944fc-3b99-4a0f-9ed4-0e07352fd8b3___RS_HL 9844.JPG
img_01258.jpg,Tomato___healthy,cd469bb3-30c8-4cad-9b4e-27c77a538dfa___GH_HL Leaf 392.JPG
img_01259.jpg,Tomato___Leaf_Mold,02415b3d-2ba8-4654-8398-a480ad901bbf___Crnl_L.Mold 8645.JPG
img_01260.jpg,Tomato___Bacterial_spot,a0be793f-3831-4101-9142-69986edb313e___UF.GRC_BS_Lab Leaf 0801.JPG
img_01261.jpg,Tomato___Late_blight,0e669afb-1315-4903-b7ca-1a0ffa95d454___RS_Late.B 5626.JPG
img_01262.jpg,Tomato___healthy,8858ed06-2e1b-4a4a-bd16-e4425ae62312___GH_HL Leaf 523.1.JPG
img_01263.jpg,Tomato___healthy,4e690960-f6bb-43f6-b2e7-6ff3aaf81452___RS_HL 9823.JPG
img_01264.jpg,Tomato___Leaf_Mold,f166d436-6e53-469e-b5ce-ff0e5ed73086___Crnl_L.Mold 6524.JPG
img_01265.jpg,Tomato___Late_blight,72644544-d9a0-442b-9992-e37ed7565d97___GHLB2 Leaf 8904.JPG
img_01266.jpg,Tomato___Late_blight,96ce8f49-e1e7-4264-9a3a-4c5075f8561d___GHLB2 Leaf 8622.JPG
img_01267.jpg,Tomato___Bacterial_spot,090e981e-4e75-48db-806d-c28c970f3c9a___UF.GRC_BS_Lab Leaf 9256.JPG
img_01268.jpg,Tomato___healthy,381203e7-7030-4782-9e47-24d50969931a___RS_HL 9759.JPG
img_01269.jpg,Tomato___Leaf_Mold,707469c1-31f4-4c33-ae84-432e70e0c399___Crnl_L.Mold 9034_180deg.JPG
img_01270.jpg,Tomato___healthy,1a308834-fdd7-4121-ae03-5736d8d52e26___RS_HL 9689_flipTB.JPG
img_01271.jpg,Tomato___healthy,2a859068-5042-4f74-82ac-29339c760cbb___GH_HL Leaf 436.JPG
img_01272.jpg,Tomato___healthy,1a308834-fdd7-4121-ae03-5736d8d52e26___RS_HL 9689_newPixel25.JPG
img_01273.jpg,Tomato___healthy,93228670-1f62-4e23-8993-a488ff7068c0___GH_HL Leaf 257.1.JPG
img_01274.jpg,Tomato___Leaf_Mold,45c5b434-5849-4d00-99bf-c0d54088c6f6___Crnl_L.Mold 9100.JPG
img_01275.jpg,Tomato___Early_blight,da3ad71b-85ba-4e94-bd12-8eff52776138___RS_Erly.B 9469_180deg.JPG
img_01276.jpg,Tomato___Bacterial_spot,05796aef-4298-48b1-ac04-e3ba020cb8b8___GCREC_Bact.Sp 3650.JPG
img_01277.jpg,Tomato___healthy,b1e628a8-b250-4ee7-9d3f-60f93a6a556b___RS_HL 0148.JPG
img_01278.jpg,Tomato___Bacterial_spot,409570ee-0708-46a7-a65b-592a682cf3cc___GCREC_Bact.Sp 2986.JPG
img_01279.jpg,Tomato___Late_blight,4f47d31b-0890-49a7-ab33-8b5865cb8843___GHLB2 Leaf 80.JPG
img_01280.jpg,Tomato___Bacterial_spot,a1166af0-6310-46bc-99ed-14215a18eb18___GCREC_Bact.Sp 3625.JPG
img_01281.jpg,Tomato___Leaf_Mold,cb31d287-ef55-42a7-9ebe-df5796ad7d41___Crnl_L.Mold 9060.JPG
img_01282.jpg,Tomato___Bacterial_spot,afb75fca-bf21-4def-99aa-1fdf5455a95a___GCREC_Bact.Sp 3440.JPG
img_01283.jpg,Tomato___Leaf_Mold,a080e5aa-e54d-4e00-b09a-b896c712ea83___Crnl_L.Mold 6871.JPG
img_01284.jpg,Tomato___Early_blight,74354e66-6888-4fac-8984-b8f887df2d86___RS_Erly.B 7578_flipTB.JPG
img_01285.jpg,Tomato___Bacterial_spot,5b3d632e-acdb-4864-bae6-730306b44cd5___GCREC_Bact.Sp 3710.JPG
img_01286.jpg,Tomato___Early_blight,0d5f65a3-b32f-4565-b63a-c6da73c1322b___RS_Erly.B 8310.JPG
img_01287.jpg,Tomato___Late_blight,c8e70ac1-1fbc-496d-a6eb-954ef48d4f56___RS_Late.B 4932.JPG
img_01288.jpg,Tomato___Late_blight,01cd2d73-c741-45a5-9610-a2cea2266b80___GHLB2 Leaf 121.JPG
img_01289.jpg,Tomato___healthy,b65ccffe-a2fc-44d1-b56f-c8e97db5232e___RS_HL 0120.JPG
img_01290.jpg,Tomato___Bacterial_spot,64110a6c-c670-435f-8264-3cd5d45250cb___GCREC_Bact.Sp 6289.JPG
img_01291.jpg,Tomato___Early_blight,113562f3-fe24-4b28-9ec8-7ca432bded47___RS_Erly.B 9402_flipTB.JPG
img_01292.jpg,Tomato___Leaf_Mold,b0696bcc-f563-492a-8698-da44e0fe7e6a___Crnl_L.Mold 6957_180deg.JPG
img_01293.jpg,Tomato___Late_blight,bd38d701-9972-4472-852c-b4e27f6d72e2___RS_Late.B 6581.JPG
img_01294.jpg,Tomato___healthy,16ed4e23-5218-4e8b-85df-86a7069a675d___GH_HL Leaf 519.1.JPG
img_01295.jpg,Tomato___Late_blight,6edd59f3-d87c-4583-a931-0f32a2748a79___RS_Late.B 4922_flipLR.JPG
img_01296.jpg,Tomato___Leaf_Mold,34771f89-a1bc-49e9-8d94-1eb402312b8d___Crnl_L.Mold 9142_flipTB.JPG
img_01297.jpg,Tomato___Leaf_Mold,921e0584-a414-4905-99e6-6d37a49427bc___Crnl_L.Mold 8941_flipTB.JPG
img_01298.jpg,Tomato___healthy,0f809e80-ee2b-4ad4-9a80-50d789298d48___GH_HL Leaf 192_180deg.JPG
img_01299.jpg,Tomato___healthy,0f9a114d-1df8-442c-90e7-d14d2f6efb23___RS_HL 9964.JPG
img_01300.jpg,Tomato___Leaf_Mold,546f348a-359a-4cff-8cdd-c87ecb1cec95___Crnl_L.Mold 6873.JPG
img_01301.jpg,Tomato___Late_blight,88d1ecf3-e03e-4ddf-9aa4-d9558f1ec2e2___RS_Late.B 7140.JPG
img_01302.jpg,Tomato___Late_blight,558681eb-ad2c-4c93-a347-c140f7e4517a___GHLB2 Leaf 116.1.JPG
img_01303.jpg,Tomato___Early_blight,e3aef05b-9ed6-421c-a44d-82a996b3e3bb___RS_Erly.B 7803_180deg.JPG
img_01304.jpg,Tomato___healthy,92c06519-cec4-4091-9ae1-5ea8b56c89cd___GH_HL Leaf 525.JPG
img_01305.jpg,Tomato___healthy,71967e69-6356-49c1-81ce-624792b4d964___GH_HL Leaf 315.1.JPG
img_01306.jpg,Tomato___Bacterial_spot,d9a42de4-b5ee-4464-a369-bc7ba9d9ebab___GCREC_Bact.Sp 3328.JPG
img_01307.jpg,Tomato___Bacterial_spot,55ab0db9-5d18-4634-ab2a-db1a2c3f4299___UF.GRC_BS_Lab Leaf 1032.JPG
img_01308.jpg,Tomato___healthy,902d49e5-febf-4970-b0fb-99a57e8e284b___GH_HL Leaf 179.JPG
img_01309.jpg,Tomato___healthy,3e9a67e4-492b-4306-be1b-0a2624ea5c3e___GH_HL Leaf 175_new30degFlipLR.JPG
img_01310.jpg,Tomato___Leaf_Mold,662d31b7-5dcb-4af1-b645-20b83610d1ee___Crnl_L.Mold 8687_flipTB.JPG
img_01311.jpg,Tomato___Leaf_Mold,e6b6cab1-56f9-429f-b89f-110c0128d5be___Crnl_L.Mold 7098_flipTB.JPG
img_01312.jpg,Tomato___Bacterial_spot,83e484bc-0e3e-4e57-b5a4-9e8d85f03cfb___GCREC_Bact.Sp 3837.JPG
img_01313.jpg,Tomato___Bacterial_spot,f2be2ee6-efba-4854-89b1-32eb0e7e6974___GCREC_Bact.Sp 5993.JPG
img_01314.jpg,Tomato___Bacterial_spot,dbda016b-fd39-451d-82e5-08e42ea6bcda___GCREC_Bact.Sp 3285.JPG
img_01315.jpg,Tomato___Late_blight,6e594cdd-0b3f-41d2-b056-f03819790e8c___RS_Late.B 5348.JPG
img_01316.jpg,Tomato___Leaf_Mold,9d807622-ab39-4aa3-a70a-a2a62aa17679___Crnl_L.Mold 9136.JPG
img_01317.jpg,Tomato___Late_blight,8d39e8b3-90d8-4533-93a8-fb797fa27a1b___GHLB2 Leaf 8645.JPG
img_01318.jpg,Tomato___Late_blight,d966df9d-0762-4353-8b70-72c9b390013e___RS_Late.B 5591.JPG
img_01319.jpg,Tomato___Early_blight,66eef337-720e-4166-a1d0-a9d3ce7f96f3___RS_Erly.B 6422_flipTB.JPG
img_01320.jpg,Tomato___healthy,c1c04a55-0dd5-48e2-9cc6-76bbcc1899fd___GH_HL Leaf 340.1.JPG
img_01321.jpg,Tomato___Leaf_Mold,b7b40130-ae85-438e-9bc4-7ed4ce5cdd1f___Crnl_L.Mold 9137.JPG
img_01322.jpg,Tomato___Late_blight,5acc6d4e-6ca5-4a1b-b0bd-7678c6c280f9___GHLB2 Leaf 8709.JPG
img_01323.jpg,Tomato___Early_blight,3b86d42f-4b22-4bfe-bfa9-ec4567c886dc___RS_Erly.B 7823.JPG
img_01324.jpg,Tomato___Late_blight,f21ce358-48ea-4676-9395-22145c4c9707___GHLB_PS Leaf 25.1 Day 9.jpg
img_01325.jpg,Tomato___Late_blight,5e7a999e-6617-4c94-8c57-c1b0e1a392b9___RS_Late.B 5636.JPG
img_01326.jpg,Tomato___Bacterial_spot,cc2e453a-3331-4385-baab-e0935661bba4___GCREC_Bact.Sp 3590.JPG
img_01327.jpg,Tomato___Leaf_Mold,bf97c963-b3cd-480a-be10-b8b2c539973f___Crnl_L.Mold 6982.JPG
img_01328.jpg,Tomato___Leaf_Mold,a961a718-36c3-4050-a5ef-eea64ae152ce___Crnl_L.Mold 9058_flipTB.JPG
img_01329.jpg,Tomato___Late_blight,fe20bf11-9be6-480c-8c99-b7b391ac9653___GHLB_PS Leaf 44.2 Day 18.jpg
img_01330.jpg,Tomato___Bacterial_spot,7e045ecc-bab1-43c8-9b4d-2d7697b20847___GCREC_Bact.Sp 6165.JPG
img_01331.jpg,Tomato___Late_blight,7a31833f-807e-4c54-951f-3c8c1d5b78d7___GHLB2 Leaf 8939_flipLR.JPG
img_01332.jpg,Tomato___Late_blight,dee4e35c-5c87-4922-9a1f-b97dcc40e7f1___GHLB2 Leaf 8690.JPG
img_01333.jpg,Tomato___healthy,dd7a8ade-2bc7-4b28-9e27-f823e8466a76___GH_HL Leaf 236.JPG
img_01334.jpg,Tomato___healthy,03bc8804-bc25-4930-b9bf-35c35920dc3f___RS_HL 9940_newPixel25.JPG
img_01335.jpg,Tomato___Leaf_Mold,636917d9-3ca7-43d0-9295-6b9fcf1103b0___Crnl_L.Mold 8919_flipTB.JPG
img_01336.jpg,Tomato___healthy,6e3fca10-be50-4074-ada4-3122e864d4e0___GH_HL Leaf 294.1.JPG
img_01337.jpg,Tomato___Early_blight,630ad26e-4c4e-4cfa-aa4c-75b54b5e6395___RS_Erly.B 7658_180deg.JPG
img_01338.jpg,Tomato___healthy,f04f1e27-b6b0-43a6-b5c5-a4ec6d75ed3e___RS_HL 9737.JPG
img_01339.jpg,Tomato___Leaf_Mold,90f6e771-bfb7-4e54-aa8c-6e295af7dc6e___Crnl_L.Mold 8761_180deg.JPG
img_01340.jpg,Tomato___Late_blight,1c35f7ce-8e8e-4c20-b625-b01f9bf7d0cd___GHLB2 Leaf 111.JPG
img_01341.jpg,Tomato___Leaf_Mold,924b52ad-82dd-4562-94b6-5a5a9e41e81c___Crnl_L.Mold 9110.JPG
img_01342.jpg,Tomato___Leaf_Mold,519d366c-f967-452e-aaef-a9965368c310___Crnl_L.Mold 6952_180deg.JPG
img_01343.jpg,Tomato___Early_blight,d98cdabc-9183-4829-aa46-d40538d25462___RS_Erly.B 7554_flipTB.JPG
img_01344.jpg,Tomato___Early_blight,ac6a9426-691d-46f4-941a-6637659bbbf7___RS_Erly.B 9394_flipTB.JPG
img_01345.jpg,Tomato___Leaf_Mold,0425e1f8-950e-4f8f-a8cc-66809d61ef54___Crnl_L.Mold 6783.JPG
img_01346.jpg,Tomato___Late_blight,92a458d9-e19a-4080-a7fe-ec6c83af7c0c___GHLB2 Leaf 8730.JPG
img_01347.jpg,Tomato___Bacterial_spot,be344c1c-8799-4065-bd7a-d94dd7873520___GCREC_Bact.Sp 6214.JPG
img_01348.jpg,Tomato___Late_blight,845735fd-cca2-4d7b-ace8-292ca8f5f940___GHLB2 Leaf 8771.JPG
img_01349.jpg,Tomato___Leaf_Mold,e5a3c9fd-64a6-426f-a0a0-2fd28a7852d0___Crnl_L.Mold 6575_flipTB.JPG
img_01350.jpg,Tomato___healthy,6d1dc982-e62e-448b-85bc-63b0d8363fa0___GH_HL Leaf 328.1.JPG
img_01351.jpg,Tomato___Bacterial_spot,78cfeab2-37b0-478d-ae48-7ecf27e5859f___GCREC_Bact.Sp 3401.JPG
img_01352.jpg,Tomato___Early_blight,f7682a27-eeb7-4e22-89f0-df8531c5fb8f___RS_Erly.B 7728.JPG
img_01353.jpg,Tomato___Early_blight,944646f0-3c8f-482b-8009-64d5fad8cdd7___RS_Erly.B 7468.JPG
img_01354.jpg,Tomato___Bacterial_spot,47ad1c56-26d9-46b8-a7b0-473a56024129___GCREC_Bact.Sp 3856.JPG
img_01355.jpg,Tomato___Early_blight,ac57ab70-6d8c-4065-8bab-3a88b5239aea___RS_Erly.B 7408_180deg.JPG
img_01356.jpg,Tomato___Leaf_Mold,a3bcb764-2c05-44e0-a177-70d0d8294894___Crnl_L.Mold 7170_180deg.JPG
img_01357.jpg,Tomato___Bacterial_spot,c54f03c5-9eef-4036-bff3-49b3a3867b88___UF.GRC_BS_Lab Leaf 9279.JPG
img_01358.jpg,Tomato___Early_blight,07409e2c-a730-4b11-b25e-31025bd63a91___RS_Erly.B 9578_180deg.JPG
img_01359.jpg,Tomato___Bacterial_spot,d8a64b79-e21e-4158-9d9d-47bd6e44fba0___GCREC_Bact.Sp 3594.JPG
img_01360.jpg,Tomato___healthy,e36e5c2c-277b-4e8f-b12b-46df2e569c85___GH_HL Leaf 187.1.JPG
img_01361.jpg,Tomato___Bacterial_spot,e7a41440-0635-43cf-8d8c-57d892f1ef10___GCREC_Bact.Sp 3399.JPG
img_01362.jpg,Tomato___Leaf_Mold,fb0dbb23-b3fb-406f-bb7a-c5e0d45207d3___Crnl_L.Mold 8948_180deg.JPG
img_01363.jpg,Tomato___Bacterial_spot,6094d3ab-4af9-4b2e-b286-ab9a46a74097___GCREC_Bact.Sp 5961.JPG
img_01364.jpg,Tomato___Bacterial_spot,84bbafd6-7a7a-496d-81b9-e406c6c97281___GCREC_Bact.Sp 6147.JPG
img_01365.jpg,Tomato___Late_blight,87815762-3104-4c15-96c5-238ecda66998___GHLB2 Leaf 124.2.JPG
img_01366.jpg,Tomato___Late_blight,16e4a1f9-21c2-4c1a-bdbc-1336da74ba2c___GHLB2 Leaf 145.3.JPG
img_01367.jpg,Tomato___Late_blight,a06d18d4-0c8d-4ebc-ba9b-19f004a67eea___GHLB2ES Leaf 63.JPG
img_01368.jpg,Tomato___Early_blight,c084fdcc-8347-4e73-be57-e66840ffba28___RS_Erly.B 7787_180deg.JPG
img_01369.jpg,Tomato___Early_blight,5595a78c-8a56-4ee2-b085-a96c6fb67846___RS_Erly.B 7716.JPG
img_01370.jpg,Tomato___Bacterial_spot,72fa443f-fd37-4003-940b-cd96699b13dd___UF.GRC_BS_Lab Leaf 9082.JPG
img_01371.jpg,Tomato___Late_blight,6bb72ae0-dc39-4098-bc4e-e09044990c5c___RS_Late.B 4868_flipLR.JPG
img_01372.jpg,Tomato___Late_blight,3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16_flipLR.jpg
img_01373.jpg,Tomato___Early_blight,64ef53fa-26cc-4734-8a94-6f83a108817f___RS_Erly.B 6348.JPG
img_01374.jpg,Tomato___healthy,2df73051-0fdf-4ed5-a626-205e245ad8c7___GH_HL Leaf 233_newPixel25.JPG
img_01375.jpg,Tomato___Early_blight,493f53cc-b8d5-4c71-9446-30f0365f1e4b___RS_Erly.B 7583_flipTB.JPG
img_01376.jpg,Tomato___Bacterial_spot,9920ea08-d9d7-464c-addb-c6ecebddf420___GCREC_Bact.Sp 5880.JPG
img_01377.jpg,Tomato___Late_blight,d029a830-f39c-4668-b413-45b69e2b3640___RS_Late.B 4841.JPG
img_01378.jpg,Tomato___Bacterial_spot,ff33b13d-9611-4c3e-bec9-a628055932b9___GCREC_Bact.Sp 3309.JPG
img_01379.jpg,Tomato___Early_blight,8405be22-ecbb-4cec-a87d-e0d454b9926d___RS_Erly.B 7847_180deg.JPG
img_01380.jpg,Tomato___Bacterial_spot,f1cd9194-f7ea-41c0-bfba-9b9e30c52ec7___GCREC_Bact.Sp 5938.JPG
img_01381.jpg,Tomato___healthy,2db5d3de-824c-4e62-9db1-e271d13ea27e___GH_HL Leaf 273.1_newPixel25.JPG
img_01382.jpg,Tomato___Bacterial_spot,834e7256-4e64-41bf-93e6-60edba4a1e8a___UF.GRC_BS_Lab Leaf 0286.JPG
img_01383.jpg,Tomato___Leaf_Mold,53583056-c427-4687-b89f-e0507471c8b2___Crnl_L.Mold 9077_180deg.JPG
img_01384.jpg,Tomato___healthy,ee0dd8c0-8db2-4eff-8e4d-76cb146f2b34___GH_HL Leaf 166.2.JPG
img_01385.jpg,Tomato___Late_blight,b28716e5-d883-4e52-a8cd-514b38be258a___RS_Late.B 6349.JPG
img_01386.jpg,Tomato___Late_blight,4710d5cd-08f7-44ae-91c1-99204f1c135b___RS_Late.B 6132.JPG
img_01387.jpg,Tomato___Late_blight,ae581c9f-2be2-4ca8-b27d-5a333d15012c___RS_Late.B 5170.JPG
img_01388.jpg,Tomato___Late_blight,b6457b32-7732-4caf-a316-74021b265359___GHLB2 Leaf 9054.JPG
img_01389.jpg,Tomato___Leaf_Mold,affd6fab-cc08-41b6-b21b-991b9ffdd1cd___Crnl_L.Mold 9071.JPG
img_01390.jpg,Tomato___healthy,9c84597a-72a3-4e91-9203-92de6090462b___RS_HL 0040.JPG
img_01391.jpg,Tomato___Early_blight,89e7a492-7347-4659-ac0b-2df664ed4c80___RS_Erly.B 8438_180deg.JPG
img_01392.jpg,Tomato___Early_blight,59cbcb57-16e3-4e35-a1d6-8672678c9d8d___RS_Erly.B 6489_flipTB.JPG
img_01393.jpg,Tomato___Leaf_Mold,f53d879a-6033-4317-8524-e108b10e7656___Crnl_L.Mold 7140.JPG
img_01394.jpg,Tomato___Leaf_Mold,d9dbc294-2f3a-409f-a238-218c4700d011___Crnl_L.Mold 8748.JPG
img_01395.jpg,Tomato___Early_blight,bcae6e76-f374-446e-b5c3-a7d18f1444f6___RS_Erly.B 7643_flipTB.JPG
img_01396.jpg,Tomato___healthy,3f12b950-bfdc-4670-adad-b32588dde9a3___RS_HL 9666_flipTB.JPG
img_01397.jpg,Tomato___Early_blight,72e0c27a-891e-4864-a473-c44d578ad2ed___RS_Erly.B 7622.JPG
img_01398.jpg,Tomato___Early_blight,c98f4286-f846-4c26-b74f-9859de9699e6___RS_Erly.B 9607_flipTB.JPG
img_01399.jpg,Tomato___Leaf_Mold,c9cede12-c244-4133-ab64-c801497a8da5___Crnl_L.Mold 8823.JPG
img_01400.jpg,Tomato___Early_blight,70ef2f0f-3070-443d-b94f-983b87b41791___RS_Erly.B 9385_flipTB.JPG
img_01401.jpg,Tomato___Early_blight,d1668361-aac6-41e3-b729-c5e5092326c1___RS_Erly.B 7562_flipTB.JPG
img_01402.jpg,Tomato___healthy,3200dbab-2da4-49c9-bd74-34d67e763b22___RS_HL 0562.JPG
img_01403.jpg,Tomato___Late_blight,4c27ed2d-96c2-4f8f-ac68-d699bc665cec___GHLB2 Leaf 8954.JPG
img_01404.jpg,Tomato___healthy,83a8e340-30f9-4e2f-b825-a1078d5c63cf___RS_HL 0033.JPG
img_01405.jpg,Tomato___healthy,0cfee8b1-5de4-4118-9e25-f9c37bb6f17e___GH_HL Leaf 252_flipTB.JPG
